ID,LengthOfStay
53672,0
53673,0
53674,0
53675,1
53676,0
53677,0
53678,0
53679,0
53680,0
53681,1
53682,1
53683,0
53684,0
53685,0
53686,0
53687,0
53688,0
53689,0
53690,0
53691,0
53692,0
53693,0
53694,0
53695,0
53696,0
53697,1
53698,0
53699,0
53700,0
53701,0
53702,0
53703,0
53704,1
53705,0
53706,0
53707,0
53708,0
53709,0
53710,1
53711,0
53712,0
53713,0
53714,0
53715,0
53716,0
53717,0
53718,0
53719,0
53720,0
53721,1
53722,0
53723,0
53724,1
53725,0
53726,0
53727,0
53728,0
53729,1
53730,1
53731,0
53732,0
53733,0
53734,0
53735,0
53736,0
53737,1
53738,0
53739,0
53740,1
53741,1
53742,1
53743,0
53744,1
53745,0
53746,0
53747,0
53748,0
53749,1
53750,0
53751,0
53752,1
53753,1
53754,0
53755,0
53756,0
53757,0
53758,0
53759,0
53760,0
53761,0
53762,0
53763,0
53764,0
53765,1
53766,0
53767,1
53768,0
53769,0
53770,1
53771,0
53772,0
53773,0
53774,0
53775,1
53776,1
53777,0
53778,1
53779,0
53780,1
53781,0
53782,0
53783,0
53784,1
53785,0
53786,0
53787,0
53788,0
53789,0
53790,0
53791,0
53792,0
53793,0
53794,0
53795,1
53796,0
53797,1
53798,0
53799,0
53800,0
53801,0
53802,0
53803,0
53804,0
53805,0
53806,0
53807,0
53808,1
53809,0
53810,0
53811,0
53812,0
53813,0
53814,0
53815,0
53816,1
53817,0
53818,0
53819,0
53820,0
53821,0
53822,0
53823,0
53824,0
53825,0
53826,0
53827,0
53828,0
53829,0
53830,0
53831,0
53832,0
53833,0
53834,0
53835,0
53836,0
53837,0
53838,0
53839,0
53840,0
53841,1
53842,0
53843,0
53844,0
53845,0
53846,0
53847,0
53848,0
53849,0
53850,0
53851,0
53852,0
53853,1
53854,0
53855,0
53856,0
53857,0
53858,0
53859,0
53860,0
53861,0
53862,0
53863,0
53864,0
53865,0
53866,1
53867,0
53868,0
53869,1
53870,0
53871,1
53872,0
53873,0
53874,0
53875,0
53876,0
53877,0
53878,0
53879,0
53880,0
53881,0
53882,0
53883,0
53884,0
53885,0
53886,0
53887,0
53888,0
53889,0
53890,0
53891,0
53892,0
53893,0
53894,0
53895,0
53896,0
53897,0
53898,0
53899,0
53900,1
53901,0
53902,0
53903,0
53904,0
53905,0
53906,0
53907,0
53908,0
53909,0
53910,0
53911,0
53912,1
53913,0
53914,0
53915,0
53916,1
53917,0
53918,0
53919,0
53920,1
53921,0
53922,0
53923,0
53924,0
53925,0
53926,0
53927,0
53928,0
53929,1
53930,0
53931,0
53932,0
53933,0
53934,0
53935,0
53936,0
53937,0
53938,0
53939,0
53940,0
53941,0
53942,0
53943,0
53944,0
53945,0
53946,0
53947,0
53948,0
53949,0
53950,0
53951,0
53952,0
53953,0
53954,0
53955,0
53956,0
53957,0
53958,1
53959,0
53960,0
53961,0
53962,0
53963,0
53964,0
53965,0
53966,0
53967,0
53968,1
53969,0
53970,0
53971,0
53972,0
53973,0
53974,0
53975,0
53976,0
53977,0
53978,0
53979,0
53980,0
53981,0
53982,0
53983,1
53984,0
53985,0
53986,0
53987,0
53988,0
53989,0
53990,0
53991,1
53992,0
53993,0
53994,0
53995,0
53996,1
53997,0
53998,0
53999,0
54000,0
54001,0
54002,0
54003,0
54004,1
54005,0
54006,0
54007,0
54008,0
54009,0
54010,0
54011,0
54012,0
54013,0
54014,1
54015,0
54016,0
54017,0
54018,0
54019,0
54020,1
54021,0
54022,1
54023,0
54024,0
54025,0
54026,0
54027,0
54028,0
54029,0
54030,0
54031,0
54032,0
54033,0
54034,0
54035,0
54036,0
54037,0
54038,0
54039,0
54040,0
54041,0
54042,0
54043,0
54044,0
54045,0
54046,0
54047,0
54048,0
54049,0
54050,1
54051,0
54052,0
54053,1
54054,0
54055,0
54056,0
54057,0
54058,0
54059,0
54060,1
54061,1
54062,0
54063,0
54064,0
54065,0
54066,0
54067,1
54068,0
54069,0
54070,0
54071,1
54072,0
54073,0
54074,0
54075,0
54076,0
54077,0
54078,0
54079,0
54080,0
54081,0
54082,0
54083,0
54084,0
54085,0
54086,0
54087,0
54088,0
54089,0
54090,0
54091,0
54092,0
54093,0
54094,0
54095,0
54096,0
54097,0
54098,0
54099,0
54100,0
54101,0
54102,0
54103,0
54104,0
54105,0
54106,0
54107,0
54108,1
54109,0
54110,0
54111,0
54112,0
54113,0
54114,1
54115,0
54116,0
54117,0
54118,0
54119,1
54120,0
54121,0
54122,0
54123,0
54124,0
54125,0
54126,0
54127,0
54128,0
54129,0
54130,0
54131,0
54132,0
54133,0
54134,0
54135,0
54136,0
54137,0
54138,0
54139,0
54140,0
54141,0
54142,0
54143,0
54144,0
54145,0
54146,0
54147,0
54148,0
54149,0
54150,0
54151,0
54152,0
54153,0
54154,0
54155,0
54156,0
54157,0
54158,0
54159,0
54160,0
54161,0
54162,0
54163,0
54164,0
54165,0
54166,0
54167,0
54168,0
54169,0
54170,1
54171,0
54172,0
54173,0
54174,0
54175,0
54176,0
54177,0
54178,0
54179,0
54180,0
54181,0
54182,0
54183,1
54184,0
54185,0
54186,0
54187,0
54188,0
54189,0
54190,0
54191,0
54192,0
54193,0
54194,0
54195,0
54196,0
54197,0
54198,0
54199,0
54200,0
54201,0
54202,0
54203,0
54204,0
54205,0
54206,0
54207,1
54208,0
54209,0
54210,0
54211,0
54212,0
54213,0
54214,1
54215,0
54216,0
54217,0
54218,0
54219,0
54220,1
54221,0
54222,0
54223,0
54224,0
54225,1
54226,0
54227,0
54228,1
54229,0
54230,0
54231,0
54232,0
54233,0
54234,0
54235,0
54236,0
54237,0
54238,0
54239,0
54240,0
54241,0
54242,0
54243,0
54244,0
54245,0
54246,0
54247,0
54248,0
54249,0
54250,0
54251,0
54252,0
54253,0
54254,0
54255,0
54256,0
54257,0
54258,0
54259,0
54260,1
54261,0
54262,0
54263,0
54264,0
54265,0
54266,0
54267,0
54268,0
54269,0
54270,0
54271,0
54272,0
54273,1
54274,0
54275,0
54276,0
54277,0
54278,0
54279,0
54280,0
54281,0
54282,0
54283,0
54284,0
54285,0
54286,0
54287,0
54288,1
54289,0
54290,0
54291,0
54292,0
54293,0
54294,0
54295,0
54296,0
54297,0
54298,0
54299,0
54300,0
54301,0
54302,0
54303,0
54304,0
54305,0
54306,1
54307,0
54308,0
54309,0
54310,1
54311,0
54312,0
54313,0
54314,0
54315,0
54316,0
54317,0
54318,0
54319,0
54320,0
54321,0
54322,0
54323,1
54324,0
54325,1
54326,0
54327,0
54328,0
54329,0
54330,0
54331,0
54332,0
54333,0
54334,0
54335,0
54336,1
54337,0
54338,0
54339,0
54340,0
54341,0
54342,0
54343,0
54344,0
54345,0
54346,0
54347,0
54348,0
54349,0
54350,0
54351,0
54352,0
54353,0
54354,0
54355,0
54356,0
54357,0
54358,0
54359,0
54360,0
54361,0
54362,0
54363,0
54364,0
54365,0
54366,0
54367,0
54368,0
54369,0
54370,0
54371,0
54372,0
54373,0
54374,0
54375,0
54376,0
54377,0
54378,0
54379,0
54380,0
54381,0
54382,0
54383,1
54384,0
54385,0
54386,0
54387,0
54388,0
54389,0
54390,0
54391,0
54392,0
54393,0
54394,0
54395,0
54396,0
54397,0
54398,0
54399,0
54400,0
54401,0
54402,1
54403,0
54404,0
54405,0
54406,0
54407,0
54408,0
54409,0
54410,1
54411,0
54412,0
54413,0
54414,0
54415,1
54416,0
54417,0
54418,0
54419,0
54420,0
54421,0
54422,0
54423,0
54424,0
54425,0
54426,0
54427,1
54428,0
54429,0
54430,0
54431,0
54432,1
54433,0
54434,1
54435,0
54436,1
54437,0
54438,0
54439,0
54440,0
54441,0
54442,0
54443,0
54444,0
54445,0
54446,1
54447,0
54448,1
54449,0
54450,0
54451,0
54452,0
54453,0
54454,0
54455,0
54456,0
54457,0
54458,0
54459,0
54460,1
54461,0
54462,0
54463,0
54464,0
54465,0
54466,0
54467,0
54468,1
54469,0
54470,0
54471,0
54472,1
54473,0
54474,0
54475,0
54476,0
54477,0
54478,0
54479,0
54480,0
54481,0
54482,0
54483,0
54484,0
54485,0
54486,0
54487,0
54488,0
54489,0
54490,0
54491,0
54492,1
54493,0
54494,1
54495,0
54496,0
54497,0
54498,0
54499,0
54500,0
54501,0
54502,0
54503,0
54504,0
54505,0
54506,0
54507,1
54508,0
54509,0
54510,0
54511,0
54512,0
54513,0
54514,0
54515,0
54516,1
54517,0
54518,0
54519,0
54520,0
54521,0
54522,0
54523,0
54524,0
54525,1
54526,0
54527,0
54528,0
54529,1
54530,0
54531,0
54532,0
54533,0
54534,0
54535,0
54536,0
54537,0
54538,0
54539,0
54540,0
54541,0
54542,0
54543,1
54544,0
54545,1
54546,0
54547,1
54548,0
54549,0
54550,0
54551,1
54552,0
54553,0
54554,0
54555,0
54556,0
54557,0
54558,0
54559,0
54560,0
54561,0
54562,0
54563,0
54564,0
54565,0
54566,0
54567,1
54568,0
54569,0
54570,0
54571,0
54572,0
54573,0
54574,0
54575,0
54576,0
54577,0
54578,1
54579,0
54580,1
54581,0
54582,0
54583,1
54584,0
54585,0
54586,0
54587,0
54588,0
54589,0
54590,0
54591,0
54592,0
54593,0
54594,1
54595,0
54596,0
54597,1
54598,0
54599,0
54600,0
54601,0
54602,0
54603,0
54604,0
54605,0
54606,0
54607,0
54608,0
54609,1
54610,0
54611,0
54612,0
54613,0
54614,0
54615,0
54616,0
54617,0
54618,1
54619,0
54620,0
54621,0
54622,0
54623,0
54624,0
54625,0
54626,0
54627,0
54628,0
54629,0
54630,0
54631,0
54632,0
54633,0
54634,0
54635,0
54636,0
54637,0
54638,0
54639,0
54640,0
54641,0
54642,0
54643,0
54644,0
54645,0
54646,0
54647,0
54648,0
54649,1
54650,0
54651,0
54652,0
54653,0
54654,0
54655,0
54656,0
54657,0
54658,0
54659,0
54660,0
54661,0
54662,0
54663,0
54664,1
54665,0
54666,0
54667,1
54668,0
54669,0
54670,0
54671,0
54672,0
54673,0
54674,0
54675,0
54676,0
54677,0
54678,0
54679,0
54680,0
54681,0
54682,0
54683,0
54684,0
54685,0
54686,0
54687,0
54688,0
54689,0
54690,0
54691,1
54692,0
54693,1
54694,0
54695,1
54696,0
54697,1
54698,0
54699,0
54700,0
54701,0
54702,0
54703,0
54704,0
54705,0
54706,0
54707,0
54708,0
54709,0
54710,0
54711,0
54712,0
54713,0
54714,0
54715,0
54716,0
54717,0
54718,0
54719,0
54720,1
54721,0
54722,0
54723,1
54724,0
54725,0
54726,0
54727,0
54728,1
54729,0
54730,0
54731,1
54732,0
54733,0
54734,0
54735,0
54736,0
54737,0
54738,0
54739,0
54740,1
54741,0
54742,0
54743,0
54744,0
54745,0
54746,1
54747,0
54748,0
54749,0
54750,0
54751,0
54752,0
54753,0
54754,0
54755,0
54756,0
54757,0
54758,0
54759,1
54760,1
54761,1
54762,0
54763,0
54764,0
54765,0
54766,0
54767,0
54768,0
54769,0
54770,0
54771,0
54772,0
54773,1
54774,0
54775,0
54776,0
54777,0
54778,0
54779,0
54780,1
54781,0
54782,0
54783,0
54784,0
54785,0
54786,0
54787,1
54788,0
54789,0
54790,0
54791,1
54792,0
54793,0
54794,0
54795,0
54796,0
54797,0
54798,1
54799,0
54800,1
54801,0
54802,0
54803,0
54804,0
54805,0
54806,1
54807,0
54808,0
54809,0
54810,0
54811,0
54812,0
54813,0
54814,1
54815,1
54816,0
54817,0
54818,0
54819,0
54820,0
54821,0
54822,0
54823,0
54824,0
54825,0
54826,0
54827,0
54828,0
54829,0
54830,0
54831,1
54832,1
54833,0
54834,0
54835,0
54836,0
54837,0
54838,0
54839,0
54840,0
54841,0
54842,1
54843,0
54844,1
54845,0
54846,0
54847,0
54848,0
54849,1
54850,0
54851,0
54852,1
54853,0
54854,1
54855,1
54856,0
54857,0
54858,0
54859,0
54860,0
54861,0
54862,0
54863,0
54864,0
54865,1
54866,1
54867,0
54868,0
54869,0
54870,0
54871,0
54872,1
54873,0
54874,1
54875,0
54876,0
54877,1
54878,0
54879,0
54880,0
54881,1
54882,0
54883,0
54884,0
54885,0
54886,0
54887,0
54888,0
54889,0
54890,0
54891,1
54892,1
54893,0
54894,0
54895,1
54896,0
54897,0
54898,0
54899,0
54900,0
54901,0
54902,1
54903,0
54904,0
54905,0
54906,0
54907,0
54908,0
54909,0
54910,0
54911,0
54912,0
54913,1
54914,0
54915,0
54916,0
54917,1
54918,0
54919,0
54920,0
54921,1
54922,0
54923,0
54924,1
54925,0
54926,0
54927,0
54928,0
54929,0
54930,0
54931,0
54932,1
54933,1
54934,1
54935,1
54936,0
54937,0
54938,0
54939,0
54940,0
54941,0
54942,1
54943,0
54944,0
54945,0
54946,0
54947,0
54948,0
54949,0
54950,1
54951,0
54952,0
54953,0
54954,1
54955,1
54956,1
54957,0
54958,1
54959,0
54960,0
54961,0
54962,1
54963,0
54964,0
54965,0
54966,0
54967,0
54968,0
54969,1
54970,0
54971,0
54972,0
54973,0
54974,0
54975,1
54976,0
54977,0
54978,0
54979,1
54980,0
54981,0
54982,0
54983,0
54984,0
54985,0
54986,0
54987,1
54988,0
54989,0
54990,1
54991,0
54992,0
54993,0
54994,0
54995,0
54996,0
54997,0
54998,0
54999,0
55000,0
55001,0
55002,0
55003,0
55004,0
55005,1
55006,1
55007,1
55008,0
55009,0
55010,0
55011,1
55012,0
55013,0
55014,0
55015,0
55016,0
55017,0
55018,0
55019,0
55020,0
55021,0
55022,0
55023,0
55024,0
55025,0
55026,0
55027,0
55028,0
55029,0
55030,0
55031,0
55032,0
55033,0
55034,0
55035,0
55036,0
55037,0
55038,0
55039,0
55040,0
55041,0
55042,0
55043,0
55044,0
55045,0
55046,0
55047,0
55048,0
55049,0
55050,0
55051,0
55052,0
55053,0
55054,0
55055,0
55056,0
55057,0
55058,0
55059,0
55060,0
55061,0
55062,0
55063,0
55064,0
55065,0
55066,0
55067,0
55068,0
55069,0
55070,0
55071,0
55072,0
55073,0
55074,0
55075,0
55076,0
55077,0
55078,0
55079,0
55080,0
55081,0
55082,0
55083,0
55084,0
55085,1
55086,0
55087,0
55088,0
55089,0
55090,0
55091,0
55092,1
55093,0
55094,0
55095,0
55096,0
55097,0
55098,0
55099,0
55100,0
55101,0
55102,0
55103,0
55104,0
55105,0
55106,0
55107,0
55108,0
55109,0
55110,0
55111,0
55112,0
55113,0
55114,0
55115,0
55116,0
55117,0
55118,0
55119,0
55120,0
55121,1
55122,0
55123,0
55124,0
55125,0
55126,1
55127,0
55128,0
55129,1
55130,0
55131,0
55132,0
55133,0
55134,0
55135,0
55136,1
55137,0
55138,0
55139,0
55140,0
55141,0
55142,0
55143,0
55144,0
55145,0
55146,1
55147,1
55148,0
55149,1
55150,0
55151,0
55152,0
55153,0
55154,0
55155,0
55156,0
55157,0
55158,0
55159,0
55160,0
55161,0
55162,0
55163,0
55164,1
55165,0
55166,0
55167,0
55168,1
55169,0
55170,0
55171,0
55172,0
55173,0
55174,0
55175,0
55176,0
55177,0
55178,0
55179,0
55180,0
55181,0
55182,0
55183,0
55184,0
55185,1
55186,0
55187,0
55188,0
55189,0
55190,0
55191,0
55192,0
55193,0
55194,0
55195,0
55196,0
55197,0
55198,0
55199,0
55200,0
55201,0
55202,0
55203,0
55204,0
55205,0
55206,0
55207,0
55208,0
55209,0
55210,0
55211,0
55212,0
55213,0
55214,0
55215,0
55216,1
55217,0
55218,0
55219,0
55220,0
55221,0
55222,1
55223,0
55224,0
55225,0
55226,0
55227,0
55228,0
55229,0
55230,0
55231,0
55232,1
55233,0
55234,0
55235,0
55236,0
55237,0
55238,0
55239,0
55240,0
55241,0
55242,0
55243,1
55244,0
55245,0
55246,0
55247,0
55248,0
55249,0
55250,0
55251,0
55252,0
55253,0
55254,0
55255,0
55256,0
55257,0
55258,1
55259,1
55260,0
55261,0
55262,0
55263,0
55264,0
55265,0
55266,0
55267,0
55268,0
55269,0
55270,0
55271,0
55272,0
55273,0
55274,0
55275,0
55276,0
55277,0
55278,0
55279,1
55280,0
55281,0
55282,0
55283,0
55284,1
55285,0
55286,0
55287,0
55288,0
55289,1
55290,0
55291,1
55292,1
55293,0
55294,0
55295,1
55296,0
55297,0
55298,0
55299,0
55300,0
55301,0
55302,0
55303,0
55304,0
55305,0
55306,0
55307,0
55308,0
55309,0
55310,0
55311,1
55312,0
55313,0
55314,0
55315,0
55316,0
55317,0
55318,0
55319,0
55320,0
55321,0
55322,1
55323,0
55324,0
55325,0
55326,0
55327,0
55328,0
55329,0
55330,0
55331,0
55332,1
55333,0
55334,0
55335,0
55336,0
55337,0
55338,1
55339,0
55340,0
55341,1
55342,0
55343,0
55344,0
55345,0
55346,0
55347,0
55348,0
55349,0
55350,0
55351,0
55352,0
55353,0
55354,0
55355,0
55356,0
55357,0
55358,0
55359,0
55360,0
55361,0
55362,0
55363,0
55364,0
55365,0
55366,0
55367,1
55368,0
55369,0
55370,0
55371,0
55372,0
55373,0
55374,0
55375,0
55376,1
55377,0
55378,0
55379,0
55380,0
55381,0
55382,0
55383,0
55384,1
55385,0
55386,0
55387,0
55388,1
55389,0
55390,0
55391,0
55392,1
55393,0
55394,0
55395,0
55396,0
55397,1
55398,0
55399,0
55400,0
55401,0
55402,0
55403,0
55404,1
55405,0
55406,0
55407,0
55408,0
55409,0
55410,0
55411,0
55412,0
55413,0
55414,0
55415,0
55416,1
55417,1
55418,1
55419,0
55420,0
55421,1
55422,0
55423,0
55424,0
55425,0
55426,1
55427,0
55428,0
55429,0
55430,0
55431,0
55432,0
55433,0
55434,0
55435,0
55436,0
55437,0
55438,0
55439,0
55440,0
55441,0
55442,0
55443,0
55444,0
55445,0
55446,0
55447,0
55448,0
55449,0
55450,0
55451,0
55452,0
55453,0
55454,0
55455,0
55456,0
55457,0
55458,0
55459,0
55460,0
55461,0
55462,0
55463,0
55464,1
55465,0
55466,0
55467,0
55468,0
55469,1
55470,0
55471,0
55472,0
55473,0
55474,0
55475,0
55476,0
55477,0
55478,0
55479,0
55480,0
55481,1
55482,0
55483,0
55484,0
55485,0
55486,0
55487,0
55488,0
55489,0
55490,0
55491,0
55492,0
55493,0
55494,0
55495,0
55496,0
55497,1
55498,0
55499,0
55500,1
55501,0
55502,0
55503,0
55504,0
55505,0
55506,0
55507,0
55508,0
55509,0
55510,0
55511,0
55512,0
55513,0
55514,0
55515,1
55516,0
55517,1
55518,0
55519,1
55520,1
55521,0
55522,1
55523,0
55524,0
55525,0
55526,0
55527,0
55528,0
55529,0
55530,0
55531,0
55532,0
55533,1
55534,0
55535,1
55536,0
55537,0
55538,0
55539,1
55540,0
55541,0
55542,0
55543,0
55544,0
55545,0
55546,0
55547,0
55548,0
55549,0
55550,0
55551,0
55552,0
55553,0
55554,0
55555,0
55556,1
55557,0
55558,0
55559,1
55560,0
55561,0
55562,0
55563,0
55564,1
55565,0
55566,0
55567,0
55568,0
55569,0
55570,0
55571,1
55572,0
55573,0
55574,0
55575,0
55576,0
55577,0
55578,0
55579,0
55580,0
55581,0
55582,0
55583,0
55584,0
55585,0
55586,0
55587,0
55588,0
55589,0
55590,0
55591,0
55592,0
55593,0
55594,0
55595,0
55596,0
55597,0
55598,0
55599,0
55600,1
55601,0
55602,0
55603,1
55604,0
55605,0
55606,0
55607,0
55608,0
55609,0
55610,0
55611,0
55612,0
55613,0
55614,0
55615,0
55616,0
55617,1
55618,0
55619,0
55620,0
55621,0
55622,0
55623,0
55624,0
55625,0
55626,0
55627,0
55628,0
55629,0
55630,0
55631,0
55632,0
55633,0
55634,0
55635,0
55636,0
55637,0
55638,0
55639,0
55640,0
55641,0
55642,0
55643,0
55644,0
55645,1
55646,0
55647,0
55648,0
55649,1
55650,1
55651,1
55652,0
55653,0
55654,1
55655,0
55656,1
55657,0
55658,0
55659,0
55660,0
55661,1
55662,0
55663,0
55664,0
55665,0
55666,0
55667,0
55668,0
55669,0
55670,1
55671,0
55672,0
55673,0
55674,0
55675,0
55676,0
55677,0
55678,1
55679,0
55680,0
55681,0
55682,0
55683,0
55684,0
55685,0
55686,0
55687,0
55688,0
55689,0
55690,0
55691,1
55692,0
55693,0
55694,0
55695,0
55696,1
55697,0
55698,0
55699,0
55700,0
55701,0
55702,0
55703,0
55704,0
55705,0
55706,0
55707,0
55708,0
55709,0
55710,0
55711,0
55712,0
55713,0
55714,0
55715,0
55716,1
55717,0
55718,0
55719,0
55720,0
55721,0
55722,1
55723,0
55724,0
55725,0
55726,0
55727,0
55728,0
55729,0
55730,0
55731,0
55732,1
55733,0
55734,0
55735,0
55736,0
55737,0
55738,1
55739,1
55740,1
55741,0
55742,1
55743,0
55744,0
55745,0
55746,0
55747,0
55748,0
55749,0
55750,0
55751,1
55752,0
55753,1
55754,0
55755,0
55756,0
55757,0
55758,0
55759,0
55760,0
55761,0
55762,0
55763,0
55764,0
55765,0
55766,0
55767,0
55768,1
55769,0
55770,0
55771,0
55772,0
55773,0
55774,1
55775,0
55776,0
55777,0
55778,0
55779,0
55780,0
55781,0
55782,0
55783,1
55784,0
55785,0
55786,0
55787,0
55788,0
55789,0
55790,0
55791,0
55792,0
55793,0
55794,1
55795,0
55796,0
55797,0
55798,0
55799,0
55800,0
55801,0
55802,0
55803,0
55804,0
55805,0
55806,1
55807,0
55808,0
55809,0
55810,0
55811,0
55812,0
55813,0
55814,0
55815,0
55816,0
55817,0
55818,0
55819,0
55820,1
55821,0
55822,1
55823,1
55824,0
55825,0
55826,1
55827,0
55828,0
55829,1
55830,0
55831,1
55832,0
55833,1
55834,0
55835,0
55836,0
55837,1
55838,0
55839,0
55840,1
55841,0
55842,0
55843,0
55844,0
55845,0
55846,0
55847,1
55848,0
55849,0
55850,0
55851,0
55852,0
55853,0
55854,0
55855,1
55856,0
55857,0
55858,1
55859,0
55860,0
55861,0
55862,0
55863,0
55864,0
55865,1
55866,1
55867,0
55868,1
55869,0
55870,1
55871,0
55872,0
55873,0
55874,1
55875,0
55876,0
55877,0
55878,0
55879,0
55880,0
55881,0
55882,0
55883,0
55884,0
55885,0
55886,0
55887,0
55888,1
55889,0
55890,1
55891,0
55892,0
55893,0
55894,0
55895,0
55896,1
55897,0
55898,0
55899,0
55900,0
55901,0
55902,0
55903,0
55904,0
55905,0
55906,0
55907,0
55908,0
55909,0
55910,1
55911,1
55912,0
55913,0
55914,0
55915,0
55916,0
55917,0
55918,1
55919,0
55920,0
55921,0
55922,0
55923,0
55924,0
55925,0
55926,0
55927,0
55928,0
55929,1
55930,0
55931,0
55932,1
55933,0
55934,0
55935,0
55936,0
55937,0
55938,0
55939,0
55940,0
55941,0
55942,1
55943,0
55944,1
55945,1
55946,0
55947,0
55948,0
55949,1
55950,1
55951,0
55952,0
55953,0
55954,0
55955,0
55956,0
55957,0
55958,0
55959,0
55960,0
55961,0
55962,0
55963,0
55964,0
55965,1
55966,1
55967,0
55968,0
55969,0
55970,0
55971,0
55972,1
55973,0
55974,0
55975,0
55976,1
55977,0
55978,0
55979,0
55980,1
55981,0
55982,0
55983,0
55984,0
55985,1
55986,1
55987,0
55988,0
55989,0
55990,0
55991,0
55992,0
55993,1
55994,1
55995,0
55996,0
55997,0
55998,0
55999,0
56000,0
56001,1
56002,0
56003,0
56004,1
56005,0
56006,1
56007,0
56008,0
56009,1
56010,0
56011,0
56012,1
56013,1
56014,0
56015,1
56016,0
56017,0
56018,0
56019,0
56020,0
56021,0
56022,0
56023,0
56024,0
56025,0
56026,0
56027,0
56028,0
56029,0
56030,0
56031,0
56032,0
56033,0
56034,0
56035,0
56036,1
56037,0
56038,0
56039,0
56040,0
56041,0
56042,0
56043,0
56044,0
56045,0
56046,0
56047,0
56048,0
56049,0
56050,0
56051,0
56052,0
56053,0
56054,0
56055,0
56056,1
56057,0
56058,1
56059,0
56060,0
56061,0
56062,0
56063,0
56064,0
56065,0
56066,0
56067,0
56068,1
56069,0
56070,1
56071,1
56072,1
56073,0
56074,1
56075,1
56076,0
56077,0
56078,0
56079,0
56080,1
56081,0
56082,0
56083,0
56084,0
56085,0
56086,1
56087,1
56088,0
56089,0
56090,0
56091,0
56092,0
56093,0
56094,0
56095,0
56096,0
56097,0
56098,0
56099,0
56100,1
56101,0
56102,0
56103,0
56104,0
56105,0
56106,0
56107,0
56108,0
56109,0
56110,0
56111,0
56112,0
56113,0
56114,1
56115,0
56116,1
56117,1
56118,0
56119,1
56120,0
56121,1
56122,0
56123,1
56124,1
56125,0
56126,0
56127,0
56128,0
56129,1
56130,0
56131,0
56132,0
56133,0
56134,0
56135,0
56136,0
56137,1
56138,0
56139,0
56140,0
56141,0
56142,1
56143,0
56144,0
56145,1
56146,0
56147,0
56148,1
56149,1
56150,1
56151,1
56152,0
56153,0
56154,0
56155,0
56156,0
56157,0
56158,0
56159,0
56160,0
56161,1
56162,0
56163,0
56164,1
56165,0
56166,1
56167,1
56168,0
56169,0
56170,0
56171,0
56172,1
56173,1
56174,1
56175,1
56176,1
56177,1
56178,1
56179,0
56180,0
56181,0
56182,0
56183,1
56184,1
56185,0
56186,1
56187,1
56188,1
56189,0
56190,0
56191,0
56192,0
56193,0
56194,1
56195,0
56196,1
56197,0
56198,0
56199,0
56200,0
56201,0
56202,1
56203,0
56204,0
56205,1
56206,0
56207,1
56208,1
56209,0
56210,0
56211,0
56212,0
56213,0
56214,1
56215,0
56216,0
56217,1
56218,0
56219,0
56220,0
56221,0
56222,1
56223,1
56224,0
56225,1
56226,0
56227,0
56228,1
56229,0
56230,0
56231,0
56232,1
56233,1
56234,0
56235,0
56236,1
56237,0
56238,0
56239,0
56240,0
56241,1
56242,0
56243,0
56244,0
56245,0
56246,0
56247,1
56248,1
56249,1
56250,0
56251,1
56252,0
56253,0
56254,0
56255,1
56256,0
56257,0
56258,1
56259,0
56260,1
56261,0
56262,0
56263,1
56264,1
56265,1
56266,0
56267,0
56268,0
56269,0
56270,0
56271,0
56272,0
56273,1
56274,0
56275,0
56276,0
56277,0
56278,0
56279,0
56280,1
56281,0
56282,1
56283,0
56284,0
56285,1
56286,0
56287,0
56288,0
56289,0
56290,0
56291,0
56292,0
56293,0
56294,1
56295,1
56296,0
56297,0
56298,1
56299,1
56300,1
56301,0
56302,0
56303,0
56304,1
56305,0
56306,1
56307,0
56308,0
56309,0
56310,0
56311,0
56312,0
56313,0
56314,0
56315,1
56316,1
56317,0
56318,1
56319,0
56320,0
56321,0
56322,0
56323,1
56324,1
56325,0
56326,0
56327,0
56328,0
56329,0
56330,1
56331,1
56332,0
56333,0
56334,0
56335,1
56336,0
56337,1
56338,1
56339,1
56340,1
56341,1
56342,1
56343,0
56344,1
56345,0
56346,0
56347,1
56348,0
56349,1
56350,0
56351,0
56352,0
56353,1
56354,1
56355,1
56356,1
56357,1
56358,1
56359,1
56360,0
56361,1
56362,1
56363,1
56364,0
56365,0
56366,0
56367,1
56368,0
56369,1
56370,0
56371,1
56372,0
56373,0
56374,1
56375,0
56376,0
56377,0
56378,0
56379,0
56380,0
56381,0
56382,0
56383,1
56384,0
56385,1
56386,0
56387,0
56388,1
56389,0
56390,0
56391,1
56392,0
56393,0
56394,1
56395,1
56396,0
56397,0
56398,1
56399,0
56400,0
56401,1
56402,0
56403,0
56404,0
56405,0
56406,0
56407,0
56408,0
56409,0
56410,0
56411,0
56412,0
56413,1
56414,0
56415,0
56416,1
56417,1
56418,0
56419,1
56420,1
56421,0
56422,0
56423,1
56424,0
56425,0
56426,1
56427,0
56428,0
56429,1
56430,0
56431,0
56432,0
56433,1
56434,1
56435,1
56436,1
56437,0
56438,0
56439,1
56440,0
56441,1
56442,1
56443,1
56444,0
56445,1
56446,0
56447,0
56448,0
56449,0
56450,0
56451,0
56452,1
56453,0
56454,1
56455,0
56456,0
56457,0
56458,0
56459,0
56460,0
56461,1
56462,0
56463,0
56464,0
56465,0
56466,0
56467,0
56468,0
